"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","histologe.beta.gouv.fr/188.165.6.81","443","INFO","HTTP","",""
"pre_128cipher","histologe.beta.gouv.fr/188.165.6.81","443","INFO","No 128 cipher limit bug","",""
"SSLv2","histologe.beta.gouv.fr/188.165.6.81","443","OK","not offered","",""
"SSLv3","histologe.beta.gouv.fr/188.165.6.81","443","OK","not offered","",""
"TLS1","histologe.beta.gouv.fr/188.165.6.81","443","LOW","offered (deprecated)","",""
"TLS1_1","histologe.beta.gouv.fr/188.165.6.81","443","LOW","offered (deprecated)","",""
"TLS1_2","histologe.beta.gouv.fr/188.165.6.81","443","OK","offered","",""
"TLS1_3","histologe.beta.gouv.fr/188.165.6.81","443","OK","offered with final","",""
"ALPN_HTTP2","histologe.beta.gouv.fr/188.165.6.81","443","OK","h2","",""
"cipherlist_NULL","histologe.beta.gouv.fr/188.165.6.81","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","histologe.beta.gouv.fr/188.165.6.81","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","histologe.beta.gouv.fr/188.165.6.81","443","OK","not offered","","CWE-327"
"cipherlist_LOW","histologe.beta.gouv.fr/188.165.6.81","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","histologe.beta.gouv.fr/188.165.6.81","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","histologe.beta.gouv.fr/188.165.6.81","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","histologe.beta.gouv.fr/188.165.6.81","443","OK","offered","",""
"cipherlist_STRONG","histologe.beta.gouv.fr/188.165.6.81","443","OK","offered","",""
"cipher_order","histologe.beta.gouv.fr/188.165.6.81","443","OK","server","",""
"protocol_negotiated","histologe.beta.gouv.fr/188.165.6.81","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","histologe.beta.gouv.fr/188.165.6.81","443","OK","TLS_AES_256_GCM_SHA384, 253 bit ECDH (X25519)","",""
"cipherorder_TLSv1","histologe.beta.gouv.fr/188.165.6.81","443","INFO","ECDHE-RSA-AES128-SHA","",""
"cipherorder_TLSv1_1","histologe.beta.gouv.fr/188.165.6.81","443","INFO","ECDHE-RSA-AES128-SHA","",""
"cipherorder_TLSv1_2","histologe.beta.gouv.fr/188.165.6.81","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","histologe.beta.gouv.fr/188.165.6.81","443","OK","offered","",""
"FS_ciphers","histologe.beta.gouv.fr/188.165.6.81","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","histologe.beta.gouv.fr/188.165.6.81","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","histologe.beta.gouv.fr/188.165.6.81","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23'","",""
"TLS_session_ticket","histologe.beta.gouv.fr/188.165.6.81","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","histologe.beta.gouv.fr/188.165.6.81","443","INFO","yes","",""
"sessionresumption_ticket","histologe.beta.gouv.fr/188.165.6.81","443","INFO","not supported","",""
"sessionresumption_ID","histologe.beta.gouv.fr/188.165.6.81","443","INFO","not supported","",""
"TLS_timestamp","histologe.beta.gouv.fr/188.165.6.81","443","INFO","random","",""
"clientAuth","histologe.beta.gouv.fr/188.165.6.81","443","INFO","none","",""
"cert_numbers","histologe.beta.gouv.fr/188.165.6.81","443","INFO","1","",""
